id	prim_cat	sec_cats	title	abstract 
1612.00525	q-bio	cs.LG q-bio.GN stat.ML	A Noise-Filtering Approach for Cancer Drug Sensitivity Prediction	"  Accurately predicting drug responses to cancer is an important problem
hindering oncologists' efforts to find the most effective drugs to treat
cancer, which is a core goal in precision medicine. The scientific community
has focused on improving this prediction based on genomic, epigenomic, and
proteomic datasets measured in human cancer cell lines. Real-world cancer cell
lines contain noise, which degrades the performance of machine learning
algorithms. This problem is rarely addressed in the existing approaches. In
this paper, we present a noise-filtering approach that integrates techniques
from numerical linear algebra and information retrieval targeted at filtering
out noisy cancer cell lines. By filtering out noisy cancer cell lines, we can
train machine learning algorithms on better quality cancer cell lines. We
evaluate the performance of our approach and compare it with an existing
approach using the Area Under the ROC Curve (AUC) on clinical trial data. The
experimental results show that our proposed approach is stable and also yields
the highest AUC at a statistically significant level.
"
1612.00664	q-bio	stat.AP q-bio.QM	"Survival Prediction with Limited Features: a Top Performing Approach
  from the DREAM ALS Stratification Prize4Life Challenge"	"  Survival prediction with small sets of features is a highly relevant topic
for decision-making in clinical practice. I describe a method for predicting
survival of amyotrophic lateral sclerosis (ALS) patients that was developed as
a submission to the DREAM ALS Stratification Prize4Life Challenge held in
summer 2015 to find the most accurate prediction of ALS progression and
survival. ALS is a neurodegenerative disease with very heterogeneous survival
times. Based on patient data from two national registries, solvers were asked
to predict survival for three different time intervals, which was then
evaluated on undisclosed information from additional data. I describe methods
used to generate new features from existing ones from longitudinal data,
selecting the most predictive features, and developing the best survival model.
I show that easily obtainable engineered features can significantly improve
prediction and could be incorporated into clinical practice. Furthermore, my
prediction model confirms previous reports suggesting that past disease
progression measured by the ALSFRS (ALS functional rating scale score), time
since disease onset, onset site, and age are strong predictors for survival.
Regarding prediction accuracy, this approach ranked second.
"
1612.00949	q-bio	physics.bio-ph physics.comp-ph q-bio.BM	"Finding the minimum energy conformation of protein-like heteropolymers
  by Greedy Neighborhood Search"	"  A global optimization method called Greedy Neighborhood Search (GNS) and a
novel conformational sampling method using a spherical distribution is proposed
to find the minimum energy conformation of a protein-like heteropolymer model
called AB model. The AB model consists of hydrophobic (A) and hydrophilic (B)
monomers analogous to the real proteins. The AB model in three-dimensional
space is represented by simple bead-rod chain system which is identical to the
one-bead protein model. The minimum energy conformations of four different
sequences consisting of 13, 21, 34, and 55 monomers are obtained by the GNS
method. The minimum energies found are lower than those obtained by other
methods. Also the minimum energy conformations found have a similarity with the
real proteins forming a single hydrophobic core.
"
1612.00962	q-bio	cs.LG cs.NE q-bio.QM stat.ML	"Positive blood culture detection in time series data using a BiLSTM
  network"	"  The presence of bacteria or fungi in the bloodstream of patients is abnormal
and can lead to life-threatening conditions. A computational model based on a
bidirectional long short-term memory artificial neural network, is explored to
assist doctors in the intensive care unit to predict whether examination of
blood cultures of patients will return positive. As input it uses nine
monitored clinical parameters, presented as time series data, collected from
2177 ICU admissions at the Ghent University Hospital. Our main goal is to
determine if general machine learning methods and more specific, temporal
models, can be used to create an early detection system. This preliminary
research obtains an area of 71.95% under the precision recall curve, proving
the potential of temporal neural networks in this context.
"
1612.01030	q-bio	q-bio.GN cs.LG stat.ML	"Large scale modeling of antimicrobial resistance with interpretable
  classifiers"	"  Antimicrobial resistance is an important public health concern that has
implications in the practice of medicine worldwide. Accurately predicting
resistance phenotypes from genome sequences shows great promise in promoting
better use of antimicrobial agents, by determining which antibiotics are likely
to be effective in specific clinical cases. In healthcare, this would allow for
the design of treatment plans tailored for specific individuals, likely
resulting in better clinical outcomes for patients with bacterial infections.
In this work, we present the recent work of Drouin et al. (2016) on using Set
Covering Machines to learn highly interpretable models of antibiotic resistance
and complement it by providing a large scale application of their method to the
entire PATRIC database. We report prediction results for 36 new datasets and
present the Kover AMR platform, a new web-based tool allowing the visualization
and interpretation of the generated models.
"
1612.01150	q-bio	q-bio.NC	The grammar of mammalian brain capacity	"  Uniquely human abilities may arise from special-purpose brain circuitry, or
from concerted general capacity increases due to our outsized brains. We
forward a novel hypothesis of the relation between computational capacity and
brain size, linking mathematical formalisms of grammars with the allometric
increases in cortical-subcortical ratios that arise in large brains. In sum, i)
thalamocortical loops compute formal grammars; ii) successive cortical regions
describe grammar rewrite rules of increasing size; iii) cortical-subcortical
ratios determine the quantity of stacks in single-stack pushdown grammars; iii)
quantitative increase of stacks yields grammars with qualitatively increased
computational power. We arrive at the specific conjecture that human brain
capacity is equivalent to that of indexed grammars, far short of full
Turing-computable (recursively enumerable) systems. The work provides a
candidate explanatory account of a range of existing human and animal data,
addressing longstanding questions of how repeated similar brain algorithms can
be successfully applied to apparently dissimilar computational tasks (e.g.,
perceptual versus cognitive, phonological versus syntactic); and how
quantitative increases to brains can confer qualitative changes to their
computational repertoire.
"
1612.01233	q-bio	q-bio.MN	"Phosphorylation potential and chemical fluxes govern the biological
  performance of multiple PdP cycles"	"  Fission yeast G2/M transition is regulated by a biochemical reaction networks
which contains four components: Cdc13, Cdc2, Wee1, and Cdc25. This circuit is
characterized by the ultrasensitive responses of Wee1 or Cdc25 to Cdc13/Cdc2
activity, and the bistability of Cdc2 activation. Previous work has shown that
this bistability is governed by phosphorylation energy. In this article, we
developed the kinetic model of this circuit and conducted further thermodynamic
analysis on the role of phosphorylation energy (&[Delta]G). We showed that
level &[Delta]G shapes the response curves of Wee1 or Cdc25 to Cdc2 and governs
the intrinsic noise level of Cdc2 activity. More importantly, the mutually
antagonistic chemical fluxes around the PdP cycles in G2/M circuit were shown
to act as a stabilizer of Cdc2 activity against &[Delta]G fluctuations. These
results suggests the fundamental role of free energy and chemical fluxes on the
sensitivity, bistability and robustness of G2/M transition.
"
1612.01386	q-bio	physics.soc-ph cs.SI q-bio.PE	Universality of the SIS prevalence in networks	"  Epidemic models are increasingly used in real-world networks to understand
diffusion phenomena (such as the spread of diseases, emotions, innovations,
failures) or the transport of information (such as news, memes in social
on-line networks). A new analysis of the prevalence, the expected number of
infected nodes in a network, is presented and physically interpreted. The
analysis method is based on spectral decomposition and leads to a universal,
analytic curve, that can bound the time-varying prevalence in any finite time
interval. Moreover, that universal curve also applies to various types of
Susceptible-Infected-Susceptible (SIS) (and Susceptible-Infected-Removed (SIR))
infection processes, with both homogenous and heterogeneous infection
characteristics (curing and infection rates), in temporal and even disconnected
graphs and in SIS processes with and without self-infections. The accuracy of
the universal curve is comparable to that of well-established mean-field
approximations.
"
1612.01409	q-bio	q-bio.QM stat.AP	"Probabilistic Broken-Stick Model: A Regression Algorithm for Irregularly
  Sampled Data with Application to eGFR"	"  In order for clinicians to manage disease progression and make effective
decisions about drug dosage, treatment regimens or scheduling follow up
appointments, it is necessary to be able to identify both short and long-term
trends in repeated biomedical measurements. However, this is complicated by the
fact that these measurements are irregularly sampled and influenced by both
genuine physiological changes and external factors. In their current forms,
existing regression algorithms often do not fulfil all of a clinician's
requirements for identifying short-term events while still being able to
identify long-term trends in disease progression. Therefore, in order to
balance both short term interpretability and long term flexibility, an
extension to broken-stick regression models is proposed in order to make them
more suitable for modelling clinical time series. The proposed probabilistic
broken-stick model can robustly estimate both short-term and long-term trends
simultaneously, while also accommodating the unequal length and irregularly
sampled nature of clinical time series. Moreover, since the model is parametric
and completely generative, its first derivative provides a long-term non-linear
estimate of the annual rate of change in the measurements more reliably than
linear regression. The benefits of the proposed model are illustrated using
estimated glomerular filtration rate as a case study for managing patients with
chronic kidney disease.
"
1612.01413	q-bio	q-bio.QM q-bio.GN	Multi-stage Clustering of Breast Cancer for Precision Medicine	"  Cancer has become one of the most widespread diseases in the world.
Specifically, breast cancer is diagnosed more often than any other type of
cancer. However, breast cancer patients and their individual tumors are often
unique. Identifying the underlying genetic phenotype can lead to precision
(personalized) medicine. Tailoring medical treatment strategies to best fit the
needs of individual patients can dramatically improve their health. Such an
approach requires sufficient knowledge of the patients and the diseases, which
is currently unavailable to practitioners. This study focuses on breast cancer
and proposes a novel two-stage clustering method to partition patients into
hierarchical groups. The first stage is broad grouping, which is based on
phenotypes such as demographic information and clinical features. The second
stage is fine grouping based on genomic characteristics, such as copy number
variation and somatic mutation, of patients in a subgroup resulting from the
first stage. Generally, this framework offers a mechanism to mix multiple forms
of data, both phenotypic and genomic, to most effectively define individual
patients for personalized predictions. This method provides the ability to
detect correlation among all factors.
"
1612.01561	q-bio	q-bio.PE nlin.CD q-bio.QM	"Mathematical model of plant-virus interactions mediated by RNA
  interference"	"  Cross-protection, which refers to a process whereby artificially inoculating
a plant with a mild strain provides protection against a more aggressive
isolate of the virus, is known to be an effective tool of disease control in
plants. In this paper we derive and analyse a new mathematical model of the
interactions between two competing viruses with particular account for RNA
interference. Our results show that co-infection of the host can either
increase or decrease the potency of individual infections depending on the
levels of cross-protection or cross-enhancement between different viruses.
Analytical and numerical bifurcation analyses are employed to investigate the
stability of all steady states of the model in order to identify parameter
regions where the system exhibits synergistic or antagonistic behaviour between
viral strains, as well as different types of host recovery. We show that not
only viral attributes but also the propagating component of RNA-interference in
plants can play an important role in determining the dynamics.
"
1612.01602	q-bio	q-bio.PE	Species tree estimation using Neighbor Joining	"  Recent theoretical work has demonstrated that Neighbor Joining applied to
concatenated DNA sequences is a statistically consistent method of species tree
reconstruction. This brief note compares the accuracy of this approach to other
popular statistically consistent species tree reconstruction algorithms
including ASTRAL-II Neighbor Joining using average gene-tree internode
distances (NJst) and SVD-Quartets+PAUP*, as well as concatenation using maximum
likelihood (RaxML). We find that the faster Neighbor Joining, applied to
concatenated sequences, is among the most effective of these methods for
accurate species tree reconstruction.
"
1612.01606	q-bio	q-bio.PE	Is nestedness in mutualistic networks an evolutionary spandrel?	"  Mutualistic networks have been shown to involve complex patterns of
interactions among animal and plant species. The architecture of these webs
seems to pervade some of their robust and fragile behaviour. Recent work
indicates that there is a strong correlation between the patterning of
animal-plant interactions and their phylogenetic organisation. Here we show
that such pattern and other reported regularities from mutualistic webs can be
properly explained by means of a very simple model of speciation and
divergence. This model also predicts a co-extinction dynamics under species
loss consistent with the presence of an evolutionary signal. The agreement
between observed and model networks suggests that some patterns displayed by
real mutualistic webs might actually represent evolutionary spandrels.
"
1612.01639	q-bio	cs.FL q-bio.BM	A Graph Grammar for Modelling RNA Folding	"  We propose a new approach for modelling the process of RNA folding as a graph
transformation guided by the global value of free energy. Since the folding
process evolves towards a configuration in which the free energy is minimal,
the global behaviour resembles the one of a self-adaptive system. Each RNA
configuration is a graph and the evolution of configurations is constrained by
precise rules that can be described by a graph grammar.
"
1612.01735	q-bio	q-bio.BM math.AT	"A review of geometric, topological and graph theory apparatuses for the
  modeling and analysis of biomolecular data"	"  Geometric, topological and graph theory modeling and analysis of biomolecules
are of essential importance in the conceptualization of molecular structure,
function, dynamics, and transport. On the one hand, geometric modeling provides
molecular surface and structural representation, and offers the basis for
molecular visualization, which is crucial for the understanding of molecular
structure and interactions. On the other hand, it bridges the gap between
molecular structural data and theoretical/mathematical models. Topological
analysis and modeling give rise to atomic critical points and connectivity, and
shed light on the intrinsic topological invariants such as independent
components (atoms), rings (pockets) and cavities. Graph theory analyzes
biomolecular interactions and reveals biomolecular structure-function
relationship. In this paper, we review certain geometric, topological and graph
theory apparatuses for biomolecular data modeling and analysis. These
apparatuses are categorized into discrete and continuous ones. For discrete
approaches, graph theory, Gaussian network model, anisotropic network model,
normal mode analysis, quasi-harmonic analysis, flexibility and rigidity index,
molecular nonlinear dynamics, spectral graph theory, and persistent homology
are discussed. For continuous mathematical tools, we present discrete to
continuum mapping, high dimensional persistent homology, biomolecular geometric
modeling, differential geometry theory of surfaces, curvature evaluation,
variational derivation of minimal molecular surfaces, atoms in molecule theory
and quantum chemical topology. Four new approaches, including analytical
minimal molecular surface, Hessian matrix eigenvalue map, curvature map and
virtual particle model, are introduced for the first time to bridge the gaps in
biomolecular modeling and analysis.
"
1612.01910	q-bio	q-bio.PE	"Modular knowledge systems accelerate human migration in asymmetric
  random environments"	"  Migration is a key mechanism for expansion of communities. In spatially
heterogeneous environments, rapidly gaining knowledge about the local
environment is key to the evolutionary success of a migrating population. For
historical human migration, environmental heterogeneity was naturally
asymmetric in the north-south (NS) and east-west (EW) directions. We here
consider the human migration process in the Americas, modeled as random,
asymmetric, modularly correlated environments. Knowledge about the environments
determines the fitness of each individual. We present a phase diagram for
asymmetry of migration as a function of carrying capacity and fitness
threshold. We find that the speed of migration is proportional to the inverse
complement of the spatial environmental gradient, and in particular we find
that north-south migration rates are lower than east-west migration rates when
the environmental gradient is higher in the north-south direction.
Communication of knowledge between individuals can help to spread beneficial
knowledge within the population. The speed of migration increases when
communication transmits pieces of knowledge that contribute in a modular way to
the fitness of individuals. The results for the dependence of migration rate on
asymmetry and modularity are consistent with existing archaeological
observations. The results for asymmetry of genetic divergence are consistent
with patterns of human gene flow.
"
1612.02035	q-bio	q-bio.PE	"Elusive preferred hosts or nucleic acid level selection? A commentary
  on: Evolutionary interpretations of mycobacteriophage biodiversity and
  host-range through the analysis of codon usage bias (Esposito et al. 2016)"	"  While confirming the long held view that viruses do not closely imitate the
use of their host's codon catalogue, Esposito and coworkers nevertheless
consider it surprising that, despite having the ability to infect the same
host, many mycobacteriophages share little or no genetic similarity (i.e.
similarity in their GC contents and codon utilization patterns). Arguing
correctly that efficient translation of a phage's proteins within a host is
likely to be optimized by the phage's ability to match the host's codon usage
pattern, it is concluded that the preferred host of many mycobacteriophages is
not Mycobacterium smegmatis, despite their having been isolated on that
organism. Thus, a virus and its elusive preferred hosts would have had similar
GC percentages and codon usages, but the same virus could still infect a
less-preferred host (Mycobacterium smegmatis), where the virus-host similarity
would be less evident. However, there is another evolutionary interpretation.
"
1612.02116	q-bio	q-bio.MN	Signal Manifestation Trade-offs in Incoherent Feed-Forward Loops	"  Signal processing in biological systems is delicately executed by specialised
networks, which are modular assemblies of network motifs. The motifs are
independently functional circuits found in enormous numbers in any living cell.
A very common network motif is the feed-forward loop (FFL), which regulates a
downstream node by an upstream one in a direct and an indirect way within the
network. If the direct and indirect regulations go antagonistic, the motif is
known as an incoherent FFL (ICFFL). The current study is aimed at exploring the
reason for the variation in the evolutionary selection of the four types of
ICFFLs. As comparative measures, I compute sensitivity amplification,
adaptation precision and efficiency from the temporal dynamics and mutual
information between the input-output nodes of the motifs at steady state. The
ICFFL II performs very efficiently in adaptation but poor in information
processing. On the other hand, ICFFL I and III are better in information
transmission compared to adaptation efficiency. Which is the fittest among them
under the pressure of natural selection? To sort out this puzzle, I take help
from the multi-objective Pareto efficiency. The results, found in the Pareto
task space, are in good agreement with the reported abundance level of all the
types in eukaryotes as well as prokaryotes.
"
1612.02120	q-bio	q-bio.QM cs.AI q-bio.NC	A Multi-Pass Approach to Large-Scale Connectomics	"  The field of connectomics faces unprecedented ""big data"" challenges. To
reconstruct neuronal connectivity, automated pixel-level segmentation is
required for petabytes of streaming electron microscopy data. Existing
algorithms provide relatively good accuracy but are unacceptably slow, and
would require years to extract connectivity graphs from even a single cubic
millimeter of neural tissue. Here we present a viable real-time solution, a
multi-pass pipeline optimized for shared-memory multicore systems, capable of
processing data at near the terabyte-per-hour pace of multi-beam electron
microscopes. The pipeline makes an initial fast-pass over the data, and then
makes a second slow-pass to iteratively correct errors in the output of the
fast-pass. We demonstrate the accuracy of a sparse slow-pass reconstruction
algorithm and suggest new methods for detecting morphological errors. Our
fast-pass approach provided many algorithmic challenges, including the design
and implementation of novel shallow convolutional neural nets and the
parallelization of watershed and object-merging techniques. We use it to
reconstruct, from image stack to skeletons, the full dataset of Kasthuri et al.
(463 GB capturing 120,000 cubic microns) in a matter of hours on a single
multicore machine rather than the weeks it has taken in the past on much larger
distributed systems.
"
1612.02189	q-bio	stat.AP q-bio.NC stat.ML	"Tensor-Based Fusion of EEG and FMRI to Understand Neurological Changes
  in Schizophrenia"	"  Neuroimaging modalities such as functional magnetic resonance imaging (fMRI)
and electroencephalography (EEG) provide information about neurological
functions in complementary spatiotemporal resolutions; therefore, fusion of
these modalities is expected to provide better understanding of brain activity.
In this paper, we jointly analyze fMRI and multi-channel EEG signals collected
during an auditory oddball task with the goal of capturing brain activity
patterns that differ between patients with schizophrenia and healthy controls.
Rather than selecting a single electrode or matricizing the third-order tensor
that can be naturally used to represent multi-channel EEG signals, we preserve
the multi-way structure of EEG data and use a coupled matrix and tensor
factorization (CMTF) model to jointly analyze fMRI and EEG signals. Our
analysis reveals that (i) joint analysis of EEG and fMRI using a CMTF model can
capture meaningful temporal and spatial signatures of patterns that behave
differently in patients and controls, and (ii) these differences and the
interpretability of the associated components increase by including multiple
electrodes from frontal, motor and parietal areas, but not necessarily by
including all electrodes in the analysis.
"
1612.02345	q-bio	q-bio.CB	Chemotaxis and Haptotaxis on Cellular Level	"  Chemotaxis and haptotaxis have been a main theme in the macroscopic study of
bacterial and cellular motility. In this work we investigate the influence
these processes have on the shape and motility of fast migrating cells. We note
that despite their biological and modelling differences, the cells exhibit many
similarities in their migration. We moreover see, that after an initial
adjustment phase, the cells obtain a stable shape and their motion is similar
to advection.
"
1612.02491	q-bio	q-bio.OT	Rethinking the Experiment	"  The crisis in the reproducibility of experiments invites a re-evaluation of
methods of inquiry and validation procedures. The text challenges current
assumptions of knowledge acquisition and introduces G-complexity for defining
decidable vs. non-decidable knowledge domains. A ""second Cartesian revolution,""
informed by and in awareness of anticipatory processes, should result in
scientific methods that transcend determinism and reductionism. Physics and
physics-based disciplines convincingly ascertained themselves by adequately
describing the non-living. A complementary perspective should account for the
specific causality characteristic of life by integrating past, present, and
future. Knowledge about anticipatory processes facilitates attainment of this
goal. Society cannot afford the dead-end street of reductionism. Science,
itself an expression of anticipatory activity, makes possible in our days
alternative understandings of reality and its dynamics.
"
1612.02572	q-bio	stat.ML cs.CV cs.LG q-bio.NC	"Predicting brain age with deep learning from raw imaging data results in
  a reliable and heritable biomarker"	"  Machine learning analysis of neuroimaging data can accurately predict
chronological age in healthy people and deviations from healthy brain ageing
have been associated with cognitive impairment and disease. Here we sought to
further establish the credentials of ""brain-predicted age"" as a biomarker of
individual differences in the brain ageing process, using a predictive
modelling approach based on deep learning, and specifically convolutional
neural networks (CNN), and applied to both pre-processed and raw T1-weighted
MRI data. Firstly, we aimed to demonstrate the accuracy of CNN brain-predicted
age using a large dataset of healthy adults (N = 2001). Next, we sought to
establish the heritability of brain-predicted age using a sample of monozygotic
and dizygotic female twins (N = 62). Thirdly, we examined the test-retest and
multi-centre reliability of brain-predicted age using two samples
(within-scanner N = 20; between-scanner N = 11). CNN brain-predicted ages were
generated and compared to a Gaussian Process Regression (GPR) approach, on all
datasets. Input data were grey matter (GM) or white matter (WM) volumetric maps
generated by Statistical Parametric Mapping (SPM) or raw data. Brain-predicted
age represents an accurate, highly reliable and genetically-valid phenotype,
that has potential to be used as a biomarker of brain ageing. Moreover, age
predictions can be accurately generated on raw T1-MRI data, substantially
reducing computation time for novel data, bringing the process closer to giving
real-time information on brain health in clinical settings.
"
1612.02744	q-bio	q-bio.SC physics.bio-ph q-bio.CB	"Ionic Coulomb blockade and anomalous mole fraction effect in NaChBac
  bacterial ion channels"	"  We report an experimental study of the influences of the fixed charge and
bulk ionic concentrations on the conduction of biological ion channels, and we
consider the results within the framework of the ionic Coulomb blockade model
of permeation and selectivity. Voltage clamp recordings were used to
investigate the Na$^+$/Ca$^{2+}$ anomalous mole fraction effect (AMFE)
exhibited by the bacterial sodium channel NaChBac and its mutants.
Site-directed mutagenesis was used to study the effect of either increasing or
decreasing the fixed charge in their selectivity filters for comparison with
the predictions of the Coulomb blockade model. The model was found to describe
well some aspects of the experimental (divalent blockade and AMFE) and
simulated (discrete multi-ion conduction and occupancy band) phenomena,
including a concentration-dependent shift of the Coulomb staircase. These
results substantially extend the understanding of ion channel selectivity and
may also be applicable to biomimetic nanopores with charged walls.
"
1612.02751	q-bio	stat.ML cs.LG q-bio.BM	Protein-Ligand Scoring with Convolutional Neural Networks	"  Computational approaches to drug discovery can reduce the time and cost
associated with experimental assays and enable the screening of novel
chemotypes. Structure-based drug design methods rely on scoring functions to
rank and predict binding affinities and poses. The ever-expanding amount of
protein-ligand binding and structural data enables the use of deep machine
learning techniques for protein-ligand scoring.
  We describe convolutional neural network (CNN) scoring functions that take as
input a comprehensive 3D representation of a protein-ligand interaction. A CNN
scoring function automatically learns the key features of protein-ligand
interactions that correlate with binding. We train and optimize our CNN scoring
functions to discriminate between correct and incorrect binding poses and known
binders and non-binders. We find that our CNN scoring function outperforms the
AutoDock Vina scoring function when ranking poses both for pose prediction and
virtual screening.
"
1612.02812	q-bio	stat.AP q-bio.QM	Advances in using Internet searches to track dengue	"  Dengue is a mosquito-borne disease that threatens more than half of the
world's population. Despite being endemic to over 100 countries, government-led
efforts and mechanisms to timely identify and track the emergence of new
infections are still lacking in many affected areas. Multiple methodologies
that leverage the use of Internet-based data sources have been proposed as a
way to complement dengue surveillance efforts. Among these, the trends in
dengue-related Google searches have been shown to correlate with dengue
activity. We extend a methodological framework, initially proposed and
validated for flu surveillance, to produce near real-time estimates of dengue
cases in five countries/regions: Mexico, Brazil, Thailand, Singapore and
Taiwan. Our result shows that our modeling framework can be used to improve the
tracking of dengue activity in multiple locations around the world.
"
1612.02965	q-bio	stat.ML cs.LG q-bio.QM	BaTFLED: Bayesian Tensor Factorization Linked to External Data	"  The vast majority of current machine learning algorithms are designed to
predict single responses or a vector of responses, yet many types of response
are more naturally organized as matrices or higher-order tensor objects where
characteristics are shared across modes. We present a new machine learning
algorithm BaTFLED (Bayesian Tensor Factorization Linked to External Data) that
predicts values in a three-dimensional response tensor using input features for
each of the dimensions. BaTFLED uses a probabilistic Bayesian framework to
learn projection matrices mapping input features for each mode into latent
representations that multiply to form the response tensor. By utilizing a
Tucker decomposition, the model can capture weights for interactions between
latent factors for each mode in a small core tensor. Priors that encourage
sparsity in the projection matrices and core tensor allow for feature selection
and model regularization. This method is shown to far outperform elastic net
and neural net models on 'cold start' tasks from data simulated in a three-mode
structure. Additionally, we apply the model to predict dose-response curves in
a panel of breast cancer cell lines treated with drug compounds that was used
as a Dialogue for Reverse Engineering Assessments and Methods (DREAM)
challenge.
"
1612.03134	q-bio	q-bio.SC cond-mat.soft physics.bio-ph	"""Inchworm Filaments"": Motility and Pattern Formation"	"  In a previous paper, we examined a class of possible conformations for
helically patterned filaments in contact with a bonding surface. In particular,
we investigated geometries where contact between the pattern and the surface
was improved through a periodic twisting and lifting of the filament. A
consequence of this lifting is that the total length of the filament projected
onto the surface decreases after bonding. When the bonding character of the
surface is actuated, this phenomenon can lead to both lifelike ""inchworm""
behavior of the filaments and ensemble movement. We illustrate, through
simulation, how pattern formation may be achieved through this mechanism.
"
1612.03211	q-bio	cs.AI cs.LG q-bio.GN	"DeepCancer: Detecting Cancer through Gene Expressions via Deep
  Generative Learning"	"  Transcriptional profiling on microarrays to obtain gene expressions has been
used to facilitate cancer diagnosis. We propose a deep generative machine
learning architecture (called DeepCancer) that learn features from unlabeled
microarray data. These models have been used in conjunction with conventional
classifiers that perform classification of the tissue samples as either being
cancerous or non-cancerous. The proposed model has been tested on two different
clinical datasets. The evaluation demonstrates that DeepCancer model achieves a
very high precision score, while significantly controlling the false positive
and false negative scores.
"
1612.03214	q-bio	cs.LG cs.NE q-bio.NC	"Towards deep learning with spiking neurons in energy based models with
  contrastive Hebbian plasticity"	"  In machine learning, error back-propagation in multi-layer neural networks
(deep learning) has been impressively successful in supervised and
reinforcement learning tasks. As a model for learning in the brain, however,
deep learning has long been regarded as implausible, since it relies in its
basic form on a non-local plasticity rule. To overcome this problem,
energy-based models with local contrastive Hebbian learning were proposed and
tested on a classification task with networks of rate neurons. We extended this
work by implementing and testing such a model with networks of leaky
integrate-and-fire neurons. Preliminary results indicate that it is possible to
learn a non-linear regression task with hidden layers, spiking neurons and a
local synaptic plasticity rule.
"
1612.03270	q-bio	q-bio.NC	Hebbian Plasticity for Improving Perceptual Decisions	"  Shibata et al. reported that humans could learn to repeatedly evoke a
stimulus-associated functional magnetic resonance imaging (fMRI) activity
pattern in visual areas V1/V2 through which visual perceptual learning was
achieved without stimulus presentation. Contrary to their attribution of visual
improvements to neuroplasticity in adult V1/V2, our Hebbian learning
interpretation of these data explains the attainment of better perceptual
decisions without plastic V1/V2.
"
1612.03314	q-bio	cs.SY q-bio.NC	"Differential flatness for neuroscience population dynamics -- A
  preliminary study"	"  The present document is devoted to structural properties of neural population
dynamics and especially their differential flatness. Several applications of
differential flatness in the present context can be envisioned, among which:
trajectory tracking, feedforward to feedback switching, cyclic character,
positivity and boundedness.
"
1612.03403	q-bio	q-bio.TO q-bio.QM	"Mechanisms of stochastic onset and termination of atrial fibrillation
  episodes: Insights using a cellular automaton model"	"  Mathematical models of cardiac electrical excitation are increasingly
complex, with multiscale models seeking to represent and bridge physiological
behaviours across temporal and spatial scales. The increasing complexity of
these models makes it computationally expensive to both evaluate long term (>60
seconds) behaviour and determine sensitivity of model outputs to inputs. This
is particularly relevant in models of atrial fibrillation (AF), where
individual episodes last from seconds to days, and inter-episode waiting times
can be minutes to months. Potential mechanisms of transition between sinus
rhythm and AF have been identified but are not well understood, and it is
difficult to simulate AF for long periods of time using state-of-the-art
models. In this study, we implemented a Moe-type cellular automaton on a novel,
topologically correct surface geometry of the left atrium. We used the model to
simulate stochastic initiation and spontaneous termination of AF, arising from
bursts of spontaneous activation near pulmonary veins. The simplified
representation of atrial electrical activity reduced computational cost, and so
permitted us to investigate AF mechanisms in a probabilistic setting. We
computed large numbers (~10^5) of sample paths of the model, to infer
stochastic initiation and termination rates of AF episodes using different
model parameters. By generating statistical distributions of model outputs, we
demonstrated how to propagate uncertainties of inputs within our microscopic
level model up to a macroscopic level. Lastly, we investigated spontaneous
termination in the model and found a complex dependence on its past AF
trajectory, the mechanism of which merits future investigation.
"
1612.03428	q-bio	stat.ME math.OC q-bio.NC	Riccati-regularized Precision Matrices for Neuroimaging	"  The introduction of graph theory in neuroimaging has pro- vided invaluable
tools for the study of brain connectivity. These methods require the definition
of a graph, which is typically derived by estimating the effective connectivity
between brain regions through the optimization of an ill-posed inverse problem.
Considerable efforts have been devoted to the development of methods extracting
sparse connectivity graphs. The present paper aims at highlighting the benefits
of an alternative ap- proach. We investigate low-rank L2 regularized matrices
recently intro- duced under the denomination of Riccati regularized precision
matrices. We demonstrate their benefits for the analysis of cortical thickness
map and for the extraction of functional biomarkers from resting state fMRI
scans. In addition, we explain how speed and result quality can be further
improved with random projections. The promising results obtained using the
Human Connectome Project dataset as well as the numerous possi- ble extensions
and applications suggest that Riccati precision matrices might usefully
complement current sparse approaches.
"
1612.03541	q-bio	q-bio.PE	"A biological model of scabies infection dynamics and treatment explains
  why mass drug administration does not lead to elimination"	"  Despite a low global prevalence, infections with Sarcoptes scabiei, or
scabies, are still common in remote communities such as in northern Australia
and the Solomon Islands. Mass drug administration (MDA) has been utilised in
these communities, and although prevalence drops substantially initially, these
reductions have not been sustained. We develop a compartmental model of scabies
infection dynamics and incorporate both ovicidal and non-ovicidal treatment
regimes. By including the dynamics of mass drug administration, we are able to
reproduce the phenomena of an initial reduction in prevalence, followed by the
recrudescence of infection levels in the population. We show that even under a
`perfect' two-round MDA, eradication of scabies under a non-ovicidal treatment
scheme is almost impossible. We then go on to consider how the probability of
elimination varies with the number of treatment rounds delivered in an MDA. We
find that even with infeasibly large numbers of treatment rounds, elimination
remains challenging.
"
