id	prim_cat	sec_cats	title	abstract 
1606.05877	q-fin	q-fin.MF	A new decomposition of portfolio return	"  For a functionally generated portfolio, there is a natural decomposition of
the relative log-return into the log-change in the generating function and a
drift process. In this note, this decomposition is extended to arbitrary stock
portfolios by an application of Fisk-Stratonovich integration. With the
extended methodology, the generating function is represented by a structural
process, and the drift process is subsumed into a trading process that measures
the profit and loss to the portfolio from trading.
"
1606.06003	q-fin	q-fin.ST q-fin.CP q-fin.MF	Using String Invariants for Prediction Searching for Optimal Parameters	"  We have developed a novel prediction method based on string invariants. The
method does not require learning but a small set of parameters must be set to
achieve optimal performance. We have implemented an evolutionary algorithm for
the parametric optimization. We have tested the performance of the method on
artificial and real world data and compared the performance to statistical
methods and to a number of artificial intelligence methods. We have used data
and the results of a prediction competition as a benchmark. The results show
that the method performs well in single step prediction but the methods
performance for multiple step prediction needs to be improved. The method works
well for a wide range of parameters.
"
1606.06143	q-fin	q-fin.CP cs.CE	"Vibrato and automatic differentiation for high order derivatives and
  sensitivities of financial options"	"  This paper deals with the computation of second or higher order greeks of
financial securities. It combines two methods, Vibrato and automatic
differentiation and compares with other methods. We show that this combined
technique is faster than standard finite difference, more stable than automatic
differentiation of second order derivatives and more general than Malliavin
Calculus. We present a generic framework to compute any greeks and present
several applications on different types of financial contracts: European and
American options, multidimensional Basket Call and stochastic volatility models
such as Heston's model. We give also an algorithm to compute derivatives for
the Longstaff-Schwartz Monte Carlo method for American options. We also extend
automatic differentiation for second order derivatives of options with
non-twice differentiable payoff. 1. Introduction. Due to BASEL III regulations,
banks are requested to evaluate the sensitivities of their portfolios every day
(risk assessment). Some of these portfolios are huge and sensitivities are time
consuming to compute accurately. Faced with the problem of building a software
for this task and distrusting automatic differentiation for non-differentiable
functions, we turned to an idea developed by Mike Giles called Vibrato. Vibrato
at core is a differentiation of a combination of likelihood ratio method and
pathwise evaluation. In Giles [12], [13], it is shown that the computing time,
stability and precision are enhanced compared with numerical differentiation of
the full Monte Carlo path. In many cases, double sensitivities, i.e. second
derivatives with respect to parameters, are needed (e.g. gamma hedging). Finite
difference approximation of sensitivities is a very simple method but its
precision is hard to control because it relies on the appropriate choice of the
increment. Automatic differentiation of computer programs bypass the difficulty
and its computing cost is similar to finite difference, if not cheaper. But in
finance the payoff is never twice differentiable and so generalized derivatives
have to be used requiring approximations of Dirac functions of which the
precision is also doubtful. The purpose of this paper is to investigate the
feasibility of Vibrato for second and higher derivatives. We will first compare
Vibrato applied twice with the analytic differentiation of Vibrato and show
that it is equivalent, as the second is easier we propose the best compromise
for second derivatives: Automatic Differentiation of Vibrato. In [8], Capriotti
has recently investigated the coupling of different mathematical methods --
namely pathwise and likelihood ratio methods -- with an Automatic differ
"
1606.06578	q-fin	q-fin.PM math.OC	"Multi-Period Portfolio Optimization: Translation of Autocorrelation Risk
  to Excess Variance"	"  Growth-optimal portfolios are guaranteed to accumulate higher wealth than any
other investment strategy in the long run. However, they tend to be risky in
the short term. For serially uncorrelated markets, similar portfolios with more
robust guarantees have been recently proposed. This paper extends these robust
portfolios by accommodating non-zero autocorrelations that may reflect
investors' beliefs about market movements. Moreover, we prove that the risk
incurred by such autocorrelations can be absorbed by modifying the covariance
matrix of asset returns.
"
1606.06948	q-fin	q-fin.GN	"A New Currency of the Future: The Novel Commodity Money with Attenuation
  Coefficient Based on the Logistics Cost of Anchor"	"  In this paper, we reveal the attenuation mechanism of anchor of the commodity
money from the perspective of logistics warehousing costs, and propose a novel
Decayed Commodity Money (DCM) for the store of value across time and space.
Considering the logistics cost of commodity warehousing by the third financial
institution such as London Metal Exchange, we can award the difference between
the original and the residual value of the anchor to the financial institution.
This type of currency has the characteristic of self-decaying value over time.
Therefore DCM has the advantages of both the commodity money which has the
function of preserving wealth and credit currency without the logistics cost.
In addition, DCM can also avoid the defects that precious metal money is
hoarded by market and credit currency often leads to excessive liquidity. DCM
is also different from virtual currency, such as bitcoin, which does not have a
corresponding commodity anchor. As a conclusion, DCM can provide a new way of
storing wealth for nations, corporations and individuals effectively.
"
1606.07277	q-fin	cond-mat.dis-nn cond-mat.stat-mech cs.IT math.IT q-fin.PM	Validation of the Replica Trick for Simple Models	"  We discuss replica analytic continuation using several simple models in order
to prove mathematically the validity of replica analysis, which is used in a
wide range of fields related to large scale complex systems. While replica
analysis consists of two analytical techniques, the replica trick (or replica
analytic continuation) and the thermodynamical limit (and/or order parameter
expansion), we focus our study on replica analytic continuation, which is the
mathematical basis of the replica trick. We apply replica analysis to solve a
variety of analytical models, and examine the properties of replica analytic
continuation. Based on the positive results for these models we propose that
replica analytic continuation is a robust procedure in replica analysis.
"
1606.07381	q-fin	q-fin.TR q-fin.PR	"Spread, volatility, and volume relationship in financial markets and
  market making profit optimization"	"  We study the relationship between price spread, volatility and trading
volume. We find that spread forms as a result of interplay between order
liquidity and order impact. When trading volume is small adding more liquidity
helps improve price accuracy and reduce spread, but after some point additional
liquidity begins to deteriorate price. The model allows to connect the bid-ask
spread and high-low bars to measurable microstructural parameters and express
their dependence on trading volume, volatility and time horizon. Using the
established relations, we address the operating spread optimization problem to
maximize market-making profit.
"
1606.07831	q-fin	q-fin.CP	"A Neural Network Approach to Efficient Valuation of Large Portfolios of
  Variable Annuities"	"  Managing and hedging the risks associated with Variable Annuity (VA) products
require intraday valuation of key risk metrics for these products. The complex
structure of VA products and computational complexity of their accurate
evaluation have compelled insurance companies to adopt Monte Carlo (MC)
simulations to value their large portfolios of VA products. Because the MC
simulations are computationally demanding, especially for intraday valuations,
insurance companies need more efficient valuation techniques. Recently, a
framework based on traditional spatial interpolation techniques has been
proposed that can significantly decrease the computational complexity of MC
simulation (Gan and Lin, 2015). However, traditional interpolation techniques
require the definition of a distance function that can significantly impact
their accuracy. Moreover, none of the traditional spatial interpolation
techniques provide all of the key properties of accuracy, efficiency, and
granularity (Hejazi et al., 2015). In this paper, we present a neural network
approach for the spatial interpolation framework that affords an efficient way
to find an effective distance function. The proposed approach is accurate,
efficient, and provides an accurate granular view of the input portfolio. Our
numerical experiments illustrate the superiority of the performance of the
proposed neural network approach compared to the traditional spatial
interpolation schemes.
"
1606.08269	q-fin	math.PR q-fin.EC	"An agent behavior based model for diffusion price processes with
  application to phase transition and oscillations"	"  We present an agent behavior based microscopic model for diffusion price
processes. As such we provide a model not only containing a convenient
framework for describing socio-economic behavior, but also a sophisticated link
to price dynamics. We furthermore establish the circumstances under which the
dynamics converge to diffusion processes in the large market limit. To
demonstrate the applicability of a separation of behavior and price process, we
show how herding behavior of market participants can lead to equilibria
transition and oscillations in diffusion price processes.
"
1606.08562	q-fin	cs.SI q-fin.GN	"Complex Systems and a Computational Social Science Perspective on the
  Labor Market"	"  Labor market institutions are central for modern economies, and their polices
can directly affect unemployment rates and economic growth. At the individual
level, unemployment often has a detrimental impact on people's well-being and
health. At the national level, high employment is one of the central goals of
any economic policy, due to its close association with national prosperity. The
main goal of this thesis is to highlight the need for frameworks that take into
account the complex structure of labor market interactions. In particular, we
explore the benefits of leveraging tools from computational social science,
network science, and data-driven theories to measure the flow of opportunities
and information in the context of the labor market. First, we investigate our
key hypothesis, which is that opportunity/information flow through weak ties,
and this is a key determinant of the length of unemployment. We then extend the
idea of opportunity/information flow to clusters of other economic activities,
where we expect the flow within clusters of related activities to be higher
than within isolated activities. This captures the intuition that within
related activities there are more ""capitals"" involved and that such activities
require similar ""capabilities."" Therefore, more extensive clusters of economic
activities should generate greater growth through exploiting the greater flow
of opportunities and information. We quantify the opportunity/information flow
using a complexity measure of two economic activities (i.e. jobs and exports).
"
1606.08984	q-fin	q-fin.EC q-fin.RM	"Optimal Consumption, Investment and Housing with Means-tested Public
  Pension in Retirement"	"  In this paper, we develop an expected utility model for the retirement
behavior in the decumulation phase of Australian retirees with sequential
family status subject to consumption, housing, investment, bequest and
government provided means-tested Age Pension. We account for mortality risk and
risky investment assets, and introduce a health proxy to capture the decreasing
level of consumption for older retirees. Then we find optimal housing at
retirement, and optimal consumption and optimal risky asset allocation
depending on age and wealth. The model is solved numerically as a stochastic
control problem, and is calibrated using the maximum likelihood method on
empirical data of consumption and housing from the Australian Bureau of
Statistics 2009-2010 Survey. The model fits the characteristics of the data
well to explain the behavior of Australian retirees. The key findings are the
following: First, the optimal policy is highly sensitive to means-tested Age
Pension early in retirement but this sensitivity fades with age. Secondly, the
allocation to risky assets shows a complex relationship with the means-tested
Age Pension that disappears once minimum withdrawal rules are enforced. As a
general rule, when wealth decreases the proportion allocated to risky assets
increases, due to the Age Pension working as a buffer against investment
losses. Finally, couples can be more aggressive with risky allocations due to
their longer life expectancy compared with singles.
"
1606.09194	q-fin	q-fin.TR physics.soc-ph	A multilayer approach for price dynamics in financial markets	"  We introduce a new Self-Organized Criticality (SOC) model for simulating
price evolution in an artificial financial market, based on a multilayer
network of traders. The model also implements, in a quite realistic way with
respect to previous studies, the order book dy- namics, by considering two
assets with variable fundamental prices. Fat tails in the probability
distributions of normalized returns are observed, together with other features
of real financial markets.
"
1607.00035	q-fin	q-fin.MF math.PR	"Stock Market Insider Trading in Continuous Time with Imperfect Dynamic
  Information"	"  This paper studies the equilibrium pricing of asset shares in the presence of
dynamic private information. The market consists of a risk-neutral informed
agent who observes the firm value, noise traders, and competitive market makers
who set share prices using the total order flow as a noisy signal of the
insider's information. I provide a characterization of all optimal strategies,
and prove existence of both Markovian and non Markovian equilibria by deriving
closed form solutions for the optimal order process of the informed trader and
the optimal pricing rule of the market maker. The consideration of non
Markovian equilibrium is relevant since the market maker might decide to
re-weight past information after receiving a new signal. Also, I show that a)
there is a unique Markovian equilibrium price process which allows the insider
to trade undetected, and that b) the presence of an insider increases the
market informational efficiency, in particular for times close to dividend
payment.
"
1607.00454	q-fin	q-fin.TR	Limit order trading with a mean reverting reference price	"  Optimal control models for limit order trading often assume that the
underlying asset price is a Brownian motion since they deal with relatively
short time scales. The resulting optimal bid and ask limit order prices tend to
track the underlying price as one might expect. This is indeed the case with
the model of Avellaneda and Stoikov (2008), which has been studied extensively.
We consider here this model under the condition when the underlying price is
mean reverting. Our main result is that when time is far from the terminal, the
optimal price for bid and ask limit orders is constant, which means that it
does not track the underlying price. Numerical simulations confirm this
behavior. When the underlying price is mean reverting, then for times
sufficiently far from terminal, it is more advantageous to focus on the mean
price and ignore fluctuations around it. Mean reversion suggests that limit
orders will be executed with some regularity, and this is why they are optimal.
We also explore intermediate time regimes where limit order prices are
influenced by the inventory of outstanding orders. The duration of this
intermediate regime depends on the liquidity of the market as measured by
specific parameters in the model.
"
1607.00638	q-fin	q-fin.MF math.PR	Time-Inconsistent Stochastic Linear-quadratic Differential Game	"  We consider a general time-inconsistent stochastic linear-quadratic
differential game. The time-inconsistency arises from the presence of quadratic
terms of the expected state as well as state-dependent term in the objective
functionals. We define an equilibrium strategy, which is different from the
classical one, and derived a sufficient conditions for equilibrium strategies
via a system of forward-backward stochastic differential equations. When the
state is one-dimensional and the coefficients are all deterministic, we find an
explicit equilibrium strategy. The uniqueness of such equilibrium strategy is
also given.
"
1607.00721	q-fin	q-fin.MF math.OC	Recursive utility optimization with concave coefficients	"  This paper concerns the recursive utility maximization problem. We assume
that the coefficients of the wealth equation and the recursive utility are
concave. Then some interesting and important cases with nonlinear and nonsmooth
coefficients satisfy our assumption. After given an equivalent backward
formulation of our problem, we employ the Fenchel-Legendre transform and derive
the corresponding variational formulation. By the convex duality method, the
primal ""sup-inf"" problem is translated to a dual minimization problem and the
saddle point of our problem is derived. Finally, we obtain the optimal terminal
wealth. To illustrate our results, three cases for investors with ambiguity
aversion are explicitly worked out under some special assumptions.
"
1607.00756	q-fin	q-fin.RM	"Comments on the BCBS proposal for a New Standardized Approach for
  Operational Risk"	"  On March 4th 2016 the Basel Committee on Banking Supervision published a
consultative document where a new methodology, called the Standardized
Measurement Approach (SMA), is introduced for computing Operational Risk
regulatory capital for banks. In this note, the behavior of the SMA is studied
under a variety of hypothetical and realistic conditions, showing that the
simplicity of the new approach is very costly on other aspects: we find that
the SMA does not respond appropriately to changes in the risk profile of a
bank, nor is it capable of differentiating among the range of possible risk
profiles across banks; that SMA capital results generally appear to be more
variable across banks than the previous AMA option of fitting the loss data;
that the SMA can result in banks over- or under-insuring against operational
risks relative to previous AMA standards. Finally, we argue that the SMA is not
only retrograde in terms of its capability to measure risk, but perhaps more
importantly, it fails to create any link between management actions and capital
requirement.
"
1607.00830	q-fin	q-fin.MF	"A probability-free and continuous-time explanation of the equity premium
  and CAPM"	"  This paper gives yet another definition of game-theoretic probability in the
context of continuous-time idealized financial markets. Without making any
probabilistic assumptions (but assuming positive and continuous price paths),
we obtain a simple expression for the equity premium and derive a version of
the capital asset pricing model.
"
1607.01207	q-fin	q-fin.MF q-fin.PR	"Natural gas-fired power plants valuation and optimisation under Levy
  copulas and regime-switching"	"  In this work we analyse a stochastic control problem for the valuation of a
natural gas power station while taking into account operating characteristics.
Both electricity and gas spot price processes exhibit mean-reverting spikes and
Markov regime-switches. The Levy regime-switching model incorporates the
effects of demand-supply fluctuations in energy markets and abrupt economic
disruptions or business cycles. We make use of skewed Levy copulas to model the
dependence risk of electricity and gas jumps.
  The corresponding HJB equation is the non-linear PIDE which is solved by an
explicit finite difference method. The numerical approach gives us both the
value of the plant and its optimal operating strategy depending on the gas and
electricity prices, current temperature of the boiler and time. The surfaces of
control strategies and contract values are obtained by implementing the
numerical method for a particular example.
"
1607.01248	q-fin	q-fin.GN	Evolutionary Model of Stock Markets	"  The paper presents an evolutionary economic model for the price evolution of
stocks. Treating a stock market as a self-organized system governed by a fast
purchase process and slow variations of demand and supply the model suggests
that the short term price distribution has the form a logistic (Laplace)
distribution. The long term return can be described by Laplace-Gaussian mixture
distributions. The long term mean price evolution is governed by a Walrus
equation, which can be transformed into a replicator equation. This allows
quantifying the evolutionary price competition between stocks. The theory
suggests that stock prices scaled by the price over all stocks can be used to
investigate long-term trends in a Fisher-Pry plot. The price competition that
follows from the model is illustrated by examining the empirical long-term
price trends of two stocks.
"
1607.01519	q-fin	q-fin.PR math.PR	Granger Independent Martingale Processes	"  We introduce a new class of processes for the evaluation of multivariate
equity derivatives. The proposed setting is well suited for the application of
the standard copula function theory to processes, rather than variables, and
easily enables to enforce the martingale pricing requirement. The martingale
condition is imposed in a general multidimensional Markov setting to which we
only add the restriction of no-Granger-causality of the increments
(Granger-independent increments). We call this class of processes GIMP (Granger
Independent Martingale Processes). The approach can also be extended to the
application of time change, under which the martingale restriction continues to
hold. Moreover, we show that the class of GIMP processes is closed under time
changing: if a Granger independent process is used as a multivariate stochastic
clock for the change of time of a GIMP process, the new process is also GIMP.
"
1607.01902	q-fin	math.OC math.PR q-fin.RM	"On optimal joint reflective and refractive dividend strategies in
  spectrally positive L\'evy models"	"  The expected present value of dividends is one of the classical stability
criteria in actuarial risk theory. In this context, numerous papers considered
threshold (refractive) and barrier (reflective) dividend strategies. These were
shown to be optimal in a number of different contexts for bounded and unbounded
payout rates, respectively. In this paper, motivated by the behaviour of some
dividend paying stock exchange companies, we determine the optimal dividend
strategy when both continuous (refractive) and lump sum (reflective) dividends
can be paid at any time, and if they are subject to different transaction
rates. We consider the general family of spectrally positive L\'evy processes.
Using scale functions, we obtain explicit formulas for the expected present
value of dividends until ruin, with a penalty at ruin. We develop a
verification lemma, and show that a two-layer (a,b) strategy is optimal. Such a
strategy pays continuous dividends when the surplus exceeds level a>0, and all
of the excess over b>a as lump sum dividend payments. Results are illustrated.
"
1607.01999	q-fin	q-fin.EC	"Inferring the contiguity matrix for spatial autoregressive analysis with
  applications to house price prediction"	"  Inference methods in traditional statistics, machine learning and data mining
assume that data is generated from an independent and identically distributed
(iid) process. Spatial data exhibits behavior for which the iid assumption must
be relaxed. For example, the standard approach in spatial regression is to
assume the existence of a contiguity matrix which captures the spatial
autoregressive properties of the data. However all spatial methods, till now,
have assumed that the contiguity matrix is given apriori or can be estimated by
using a spatial similarity function. In this paper we propose a convex
optimization formulation to solve the spatial autoregressive regression (SAR)
model in which both the contiguity matrix and the non-spatial regression
parameters are unknown and inferred from the data. We solve the problem using
the alternating direction method of multipliers (ADMM) which provides a
solution which is both robust and efficient. While our approach is general we
use data from housing markets of Boston and Sydney to both guide the analysis
and validate our results. A novel side effect of our approach is the automatic
discovery of spatial clusters which translate to submarkets in the housing data
sets.
"
1607.02093	q-fin	q-fin.ST cs.CE	"Artificial Neural Network and Time Series Modeling Based Approach to
  Forecasting the Exchange Rate in a Multivariate Framework"	"  Any discussion on exchange rate movements and forecasting should include
explanatory variables from both the current account and the capital account of
the balance of payments. In this paper, we include such factors to forecast the
value of the Indian rupee vis a vis the US Dollar. Further, factors reflecting
political instability and lack of mechanism for enforcement of contracts that
can affect both direct foreign investment and also portfolio investment, have
been incorporated. The explanatory variables chosen are the 3 month Rupee
Dollar futures exchange rate (FX4), NIFTY returns (NIFTYR), Dow Jones
Industrial Average returns (DJIAR), Hang Seng returns (HSR), DAX returns (DR),
crude oil price (COP), CBOE VIX (CV) and India VIX (IV). To forecast the
exchange rate, we have used two different classes of frameworks namely,
Artificial Neural Network (ANN) based models and Time Series Econometric
models. Multilayer Feed Forward Neural Network (MLFFNN) and Nonlinear
Autoregressive models with Exogenous Input (NARX) Neural Network are the
approaches that we have used as ANN models. Generalized Autoregressive
Conditional Heteroskedastic (GARCH) and Exponential Generalized Autoregressive
Conditional Heteroskedastic (EGARCH) techniques are the ones that we have used
as Time Series Econometric methods. Within our framework, our results indicate
that, although the two different approaches are quite efficient in forecasting
the exchange rate, MLFNN and NARX are the most efficient.
"
1607.02319	q-fin	q-fin.RM	"Should the advanced measurement approach be replaced with the
  standardized measurement approach for operational risk?"	"  Recently, Basel Committee for Banking Supervision proposed to replace all
approaches, including Advanced Measurement Approach (AMA), for operational risk
capital with a simple formula referred to as the Standardised Measurement
Approach (SMA). This paper discusses and studies the weaknesses and pitfalls of
SMA such as instability, risk insensitivity, super-additivity and the implicit
relationship between SMA capital model and systemic risk in the banking sector.
We also discuss the issues with closely related operational risk
Capital-at-Risk (OpCar) Basel Committee proposed model which is the precursor
to the SMA. In conclusion, we advocate to maintain the AMA internal model
framework and suggest as an alternative a number of standardization
recommendations that could be considered to unify internal modelling of
operational risk. The findings and views presented in this paper have been
discussed with and supported by many OpRisk practitioners and academics in
Australia, Europe, UK and USA, and recently at OpRisk Europe 2016 conference in
London.
"
1607.02349	q-fin	q-fin.GN	"Toward an integrated workforce planning framework using structured
  equations"	"  Strategic Workforce Planning is a company process providing best in class,
economically sound, workforce management policies and goals. Despite the
abundance of literature on the subject, this is a notorious challenge in terms
of implementation. Reasons span from the youth of the field itself to broader
data integration concerns that arise from gathering information from financial,
human resource and business excellence systems. This paper aims at setting the
first stones to a simple yet robust quantitative framework for Strategic
Workforce Planning exercises. First a method based on structured equations is
detailed. It is then used to answer two main workforce related questions: how
to optimally hire to keep labor costs flat? How to build an experience
constrained workforce at a minimal cost?
"
1607.02378	q-fin	q-fin.EC	Matrix-vector representation of various solution concepts	"  A unified matrix-vector representation is developed of such solution concepts
as the core, the uncovered, the uncaptured, the minimal weakly stable, the
minimal undominated, the minimal dominant and the untrapped sets. We also
propose several new versions of solution sets.
"
1607.02410	q-fin	q-fin.GN	Tail protection for long investors: Trend convexity at work	"  The performance of trend following strategies can be ascribed to the
difference between long-term and short-term realized variance. We revisit this
general result and show that it holds for various definitions of trend
strategies. This explains the positive convexity of the aggregate performance
of Commodity Trading Advisors (CTAs) which -- when adequately measured -- turns
out to be much stronger than anticipated. We also highlight interesting
connections with so-called Risk Parity portfolios. Finally, we propose a new
portfolio of strangle options that provides a pure exposure to the long-term
variance of the underlying, offering yet another viewpoint on the link between
trend and volatility.
"
1607.02419	q-fin	q-fin.EC cs.AI	"Divisive-agglomerative algorithm and complexity of automatic
  classification problems"	"  An algorithm of solution of the Automatic Classification (AC for brevity)
problem is set forth in the paper. In the AC problem, it is required to find
one or several artitions, starting with the given pattern matrix or
dissimilarity, similarity matrix.
"
1607.02421	q-fin	q-fin.EC	"Alternative versions of the global competitive industrial performance
  ranking constructed by methods from social choice theory"	"  The Competitive Industrial Performance index (developed by experts of the
UNIDO) is designed as a measure of national competitiveness. Index is an
aggregate of eight observable variables, representing different dimensions of
competitive industrial performance.
"
1607.02422	q-fin	q-fin.EC q-fin.GN	Rating models: emerging market distinctions	"  The Basel II Accords have sparked increased interest in the development of
approaches based on internal ratings systems and have initiated the elaboration
of models for remote ratings forecasts based on external ones as part of Risk
Management and Early Warning Systems. This article evaluates the peculiarities
of current ratings systems and addresses specific issues of development of
econometrical rating models for emerging market companies.
"
1607.02423	q-fin	q-fin.EC	Fair division with divisible and indivisible items	"  In the work the fair division problem for two participants in presence of
both divisible and indivisible items is considered. The set of all divisions is
formally described; it is demonstrated that fair (in terms of Brams and Taylor)
divisions, unlikely the case where all the items are divisible, not always
exist. The necessary and sufficient conditions of existence of proportional and
equitable division were found.
"
1607.03161	q-fin	cs.GT physics.soc-ph q-fin.EC	A mathematical model for a gaming community	"  We consider a large community of individuals who mix strongly and meet in
pairs to bet on a coin toss. We investigate the asset distribution of the
players involved in this zero-sum repeated game. Our main result is that the
asset distribution converges to the exponential distribution, irrespective of
the size of the bet, as long as players can never go bankrupt. Analytical
results suggests that the exponential distribution is a stable fixed point for
this zero-sum repreated game. This is confirmed in numerical experiments.
"
1607.03430	q-fin	q-fin.RM	Dual representations for systemic risk measures	"  The financial crisis showed the importance of measuring, allocating and
regulating systemic risk. Recently, the systemic risk measures that can be
decomposed into an aggregation function and a scalar measure of risk, received
a lot of attention. In this framework, capital allocations are added after
aggregation and can represent bailout costs. More recently, a framework has
been introduced, where institutions are supplied with capital allocations
before aggregation. This yields an interpretation that is particularly useful
for regulatory purposes. In each framework, the set of all feasible capital
allocations leads to a multivariate risk measure. In this paper, we present
dual representations for scalar systemic risk measures as well as for the
corresponding multivariate risk measures concerning capital allocations. Our
results cover both frameworks: aggregating after allocating and allocating
after aggregation. Economic interpretations of the obtained results are
provided. It turns out that the representations in both frameworks are closely
related.
"
1607.04047	q-fin	q-fin.MF	"A Principal-Agent Model of Trading Under Market Impact -Crossing
  networks interacting with dealer markets-"	"  We use a principal-agent model to analyze the structure of a book-driven
dealer market when the dealer faces competition from a crossing network or dark
pool. The agents are privately informed about their types (e.g. their
portfolios), which is something that the dealer must take into account when
engaging his counterparties. Instead of trading with the dealer, the agents may
chose to trade in a crossing network. We show that the presence of such a
network results in more types being serviced by the dealer and that, under
certain conditions and due to reduced adverse selection effects, the book's
spread shrinks. We allow for the pricing on the dealer market to determine the
structure of the crossing network and show that the same conditions that lead
to a reduction of the spread imply the existence of an equilibrium
book/crossing network pair.
"
1607.04100	q-fin	q-fin.RM	Insurance valuation: a computable multi-period cost-of-capital approach	"  We present an approach to market-consistent multi-period valuation of
insurance liability cash flows based on a two-stage valuation procedure. First,
a portfolio of traded financial instrument aimed at replicating the liability
cash flow is fixed. Then the residual cash flow is managed by repeated
one-period replication using only cash funds. The latter part takes capital
requirements and costs into account, as well as limited liability and risk
averseness of capital providers. The cost-of-capital margin is the value of the
residual cash flow. We set up a general framework for the cost-of-capital
margin and relate it to dynamic risk measurement. Moreover, we present explicit
formulas and properties of the cost-of-capital margin under further assumptions
on the model for the liability cash flow and on the conditional risk measures
and utility functions. Finally, we highlight computational aspects of the
cost-of-capital margin, and related quantities, in terms of an example from
life insurance.
"
1607.04136	q-fin	q-fin.GN	"Secular bipolar growth rate of the real US GDP per capita: implications
  for understanding past and future economic growth"	"  We present a quantitative characterisation of the fluctuations of the
annualized growth rate of the real US GDP per capita growth at many scales,
using a wavelet transform analysis of two data sets, quarterly data from 1947
to 2015 and annual data from 1800 to 2010. Our main finding is that the
distribution of GDP growth rates can be well approximated by a bimodal function
associated to a series of switches between regimes of strong growth rate
$\rho_\text{high}$ and regimes of low growth rate $\rho_\text{low}$. The
succession of such two regimes compounds to produce a remarkably stable long
term average real annualized growth rate of 1.6\% from 1800 to 2010 and
$\approx 2.0\%$ since 1950, which is the result of a subtle compensation
between the high and low growth regimes that alternate continuously. Thus, the
overall growth dynamics of the US economy is punctuated, with phases of strong
growth that are intrinsically unsustainable, followed by corrections or
consolidation until the next boom starts. We interpret these findings within
the theory of ""social bubbles"" and argue as a consequence that estimations of
the cost of the 2008 crisis may be misleading. We also interpret the absence of
strong recovery since 2008 as a protracted low growth regime $\rho_\text{low}$
associated with the exceptional nature of the preceding large growth regime.
"
1607.04484	q-fin	q-fin.EC	The Oxford Olympics Study 2016: Cost and Cost Overrun at the Games	"  Given that Olympic Games held over the past decade each have cost USD 8.9
billion on average, the size and financial risks of the Games warrant study.
The objectives of the Oxford Olympics study are to (1) establish the actual
outturn costs of previous Olympic Games in a manner where cost can consistently
be compared across Games; (2) establish cost overruns for previous Games, i.e.,
the degree to which final outturn costs reflect projected budgets at the bid
stage, again in a way that allows comparison across Games; (3) test whether the
Olympic Games Knowledge Management Program has reduced cost risk for the Games,
and, finally, (4) benchmark cost and cost overrun for the Rio 2016 Olympics
against previous Games. The main contribution of the Oxford study is to
establish a phenomenology of cost and cost overrun at the Olympics, which
allows consistent and systematic comparison across Games. This has not been
done before. The study concludes that for a city and nation to decide to stage
the Olympic Games is to decide to take on one of the most costly and
financially most risky type of megaproject that exists, something that many
cities and nations have learned to their peril.
"
1607.04737	q-fin	q-fin.RM	"A form of multivariate Pareto distribution with applications to
  financial risk measurement"	"  A new multivariate distribution possessing arbitrarily parametrized and
positively dependent univariate Pareto margins is introduced. Unlike the
probability law of Asimit et al. (2010) [Asimit, V., Furman, E. and Vernic, R.
(2010) On a multivariate Pareto distribution. Insurance: Mathematics and
Economics 46(2), 308-316], the structure in this paper is absolutely continuous
with respect to the corresponding Lebesgue measure. The distribution is of
importance to actuaries through its connections to the popular frailty models,
as well as because of the capacity to describe dependent heavy-tailed risks.
The genesis of the new distribution is linked to a number of existing
probability models, and useful characteristic results are proved. Expressions
for, e.g., the decumulative distribution and probability density functions,
(joint) moments and regressions are developed. The distributions of minima and
maxima, as well as, some weighted risk measures are employed to exemplify
possible applications of the distribution in insurance.
"
1607.04739	q-fin	q-fin.RM	Multiple risk factor dependence structures: Distributional properties	"  We introduce a class of dependence structures, that we call the Multiple Risk
Factor (MRF) dependence structures. On the one hand, the new constructions
extend the popular CreditRisk+ approach, and as such they formally describe
default risk portfolios exposed to an arbitrary number of fatal risk factors
with conditionally exponential and dependent hitting (or occurrence) times. On
the other hand, the MRF structures can be seen as an encompassing family of
multivariate probability distributions with univariate margins distributed
Pareto of the 2nd kind, and in this role they can be used to model insurance
risk portfolios of dependent and heavy tailed risk components.
"
1607.04968	q-fin	q-fin.MF	"Numerical and analytical methods for bond pricing in short rate
  convergence models of interest rates"	"  In this survey paper we discuss recent advances on short interest rate models
which can be formulated in terms of a stochastic differential equation for the
instantaneous interest rate (also called short rate) or a system of such
equations in case the short rate is assumed to depend also on other stochastic
factors. Our focus is on convergence models, which explain the evolution of
interest rate in connection with the adoption of Euro currency. Here, the
domestic short rate depends on a stochastic European short rate. In short rate
models, the bond prices, which determine the term structure of interest rate,
are obtained as solutions to partial differential equations. Analytical
solutions are available only in special cases; therefore we consider the
question of obtaining their approximations. We use both analytical and
numerical methods to get an approximate solution to the partial differential
equation for bond prices.
"
